,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
858,858.0,6256.0,opisProjektuEfekt,planowane sąnastępujące formy upowszechnienia uzyskanych wynikw badań: - zgłoszenia patentowe - udział w konferencjach krajowych i zagranicznych - publikacje naukowe krajowe i zagraniczne - zainteresowanie przemysłu nowymi możliwościami produkcji węgli aktywnych o kontrolowanej strukturze porowatej do zastosowań specjalnych.,07/01/29,23.0,Otrzymywanie węgli aktywnych z politereftalanu etylenu (PET) z użyciem związków nieorganicznych,"adsorbenty węglowe, struktura porowata",173.0,planować sąnastępujące forma upowszechnienie uzyskać wynikw badanie : - zgłoszenie patentowy - udział w konferencja krajowy i zagraniczny - publikacja naukowy krajowy i zagraniczny - zainteresowanie przemysł nowa możliwości produkcja węgiel aktywny o kontrolowany struktura porowaty do zastosowanie specjalny .
859,859.0,6264.0,opisProjektuEfekt,"osiągnięte wyniki będą stanowić istotny wkład w badania zjawiska dyfuzji neutronw termicznych w ograniczonych ośrodkach: zweryfikują model teoretyczny, określą możliwości stosowania symulacji komputerowych, a przede wszystkim określą temperaturowe zależności podstawowych parametrw transportu neutronw w moderatorach typu wodorowego.
wyniki prac zostaną opublikowane w naukowych czasopismach międzynarodowych oraz przedstawione na konferencjach krajowych i zagranicznych.",07/01/30,23.0,Wyznaczanie temperaturowej zależności głównych neutronowych parametrów transportowych ośrodków typu wodorowego w eksperymentach impulsowych,neutrony termiczne;  neutronowe parametry transportowe;  zależności temperaturowe;  eksperyment impulsowy;  strumień neutronów;  symulacje Monte Carlo;  MCNP;,173.0,"osiągnąć wynik być stanowić istotny wkład w badanie zjawisko dyfuzja neutronw termiczny w ograniczony ośrodek : zweryfikować model teoretyczny , określić możliwości stosować symulacja komputerowy , a przed wszyscy określić temperaturowy zależność podstawowy parametrw transport neutronw w moderator typ wodorowy . wynik praca zostać opublikować w naukowy czasopismo międzynarodowy oraz przedstawić na konferencja krajowy i zagraniczny ."
860,860.0,6274.0,opisProjektuEfekt,"proponowany projekt będzie miał duże znaczenie dla rozwoju praktycznych zastosowań wynikw badań naukowych. wniesie on znaczny wkład w rozwj polskiej myśli technicznej. w trakcie realizacji bieżące wyniki publikowane będą na konferencjach naukowych, o zasięgu krajowym i międzynarodowym. planowany jest udział w konferencjach, takich jak: diagnostyka procesw przemysłowych, międzynarodowy kongres diagnostyki technicznej, safeprocess, comadem, damas). ponadto planowane są publikacje w czasopismach, zarwno krajowych (np. diagnostyka, pak), jak i międzynarodowych (np. key engineering materials). wyniki projektu będą miały duży wkład w rozprawę habilitacyjną kierownika projektu, uzupełniając zakres badań w zakresie monitorowania i diagnostyki maszyn. ponadto wyniki zostaną opracowane i opublikowane w monografii o systemach monitoringu i diagnostyki, przygotowywanej przez zespł krim. metody diagnostyczne i zaproponowane sygnały wejściowe zostaną rozpatrzone pod kątem możliwości zgłoszenia wnioskw patentowych. opracowane algorytmy będą mogły być zastosowane w praktyce, w wielu gałęziach przemysłu. wdrożenia takie bedą przedmiotem dalszych prac.",07/01/31,23.0,Zaawansowane metody oceny stanu maszyn o złożonej kinematyce,"diagnostyka, monitorowanie, ocena stanu, złożona kinematyka",173.0,"proponować projekt być miał duha znaczenie dla rozwój praktyczny zastosowanie wynikw badanie naukowy . wnieść on znaczny wkład w rozwj polski myśl techniczny . w trakt realizacja bieżący wynik publikować być na konferencja naukowy , o zasiąg krajowy i międzynarodowy . planować być udział w konferencja , taki jak : diagnostyk procesw przemysłowy , międzynarodowy kongres diagnostyka techniczny , safeprocess , comadem , damas ) . ponadto planować być publikacja w czasopismo , zarwno krajowy ( na_przykład . diagnostyk , pak ) , jak i międzynarodowy ( na_przykład . key engineering materials ) . wynik projekt być miał duży wkład w rozprawa habilitacyjny kierownik projekt , uzupełniać zakres badanie w zakres monitorować i diagnostyka maszyna . ponadto wynik zostać opracować i opublikować w monografia o system monitoring i diagnostyka , przygotowywać przez zespł krim . metoda diagnostyczny i zaproponować sygnał wejściowy zostać rozpatrzyć pod kąt możliwości zgłoszenie wnioskw patentowy . opracować algorytm być móc być zastosowany w praktyka , w wiele gałąź przemysł . wdrożenie taki Beda przedmiot daleki praca ."
861,861.0,6276.0,opisProjektuEfekt,"wyniki badań będą publikowane w czasopiśmie naukowo-technicznym (np. wymieniony wyżej w części c) oraz przedstawione na międzynarodowych konferencjach naukowych z publikacją referatw.
temat projektu jest perspektywiczny dla wykonania prac doktorskich i habilitacyjnych. wyniki badań posłużą jako materiał źrdłowy dla prac dyplomowych oraz dla wykładania przedmiotw matematycznych, informatyki, biomechaniki itp.
opracowana w trakcie wykonania projektu metoda modelowania procesw drgań i uderzeń w układzie &lsquo;ciało człowieka i przyrząd mechaniczny' stanie siękluczem do prowadzenia badań naukowych i opracowań technicznych w rżnych dziedzinach przemysłu, rolnictwa, budowy, transportu, medycyny, oraz dla sportu, gdzie ciało człowieka kontaktuje się z rżnego rodzaju przyrządami.",07/01/26,23.0,Modelowanie drgań i uderzeń w układzie ciało człowieka - łuk sportowy,"modelowanie, biomechanika człowieka, uderzenia, drgania, łuk sportowy",173.0,"wynik badanie być publikować w czasopismo naukowo - techniczny ( na_przykład . wymienić wysoce w część cent ) oraz przedstawić na międzynarodowy konferencja naukowy z publikacja referatw . temat projekt być perspektywiczny dla wykonanie praca doktorski i habilitacyjny . wynik badanie posłużyć jako materiał źrdłowy dla praca dyplomowy oraz dla wykładać przedmiotw matematyczny , informatyka , biomechanika itp . opracować w trakt wykonanie projekt metoda modelować procesw drganie i uderzenie w układ &amp; lsquo ; ciało człowiek i przyrząd mechaniczny ' stan siękluczem do prowadzenie badanie naukowy i opracowanie techniczny w rżnych dziedzina przemysł , rolnictwo , budowa , transport , medycyna , oraz dla sport , gdzie ciało człowiek kontaktować się z rżnego rodzaj przyrząd ."
862,862.0,6279.0,opisProjektuEfekt,1. jedna prezentacja konferencyjna. 2. jedna publikacje o zasięgu międzynarodowym. 3. rozprawa doktorska. 4. obiektywna metoda ilościowej oceny alergologicznego badania pts służąca do wykorzystania w diagnostyce klinicznej. 5. stanowisko diagnostyczne do wykorzystania badania pts w klinice alergologicznej. .,07/01/19,23.0,Metoda obiektywnej oceny zjawisk w alergologicznych testach PTS.,"alergologia, videoalergoskopia, akwizycja danych medycznych, obrazowanie medyczne, przetwarzanie obrazów medycznych",-1.0,1 . jeden prezentacja konferencyjny . 2 . jeden publikacja o zasiąg międzynarodowy . 3 . rozprawa doktorski . 4 . obiektywny metoda ilościowy ocena alergologiczny badanie pts służąca do wykorzystanie w diagnostyka kliniczny . 5 . stanowisko diagnostyczny do wykorzystanie badanie pts w klinika alergologiczny . .
863,863.0,6281.0,opisProjektuEfekt,"efektem realizacji prac nad rozwiązaniem podjętego problemu badawczego będzie:

    
    opracowanie modeli symulacyjnych systemu obrabiarka - proces skrawania (o-ps), uwzględniających zastosowanie narzędzia o podwyższonej podatności, 
    
    
    opracowanie modelu podatnego narzędzia z wbudowanym sterowanym eliminatorem drgań, 
    
    
    opracowanie efektywnej metody kontroli stanu dynamicznego systemu o-ps (algorytm sterujący, parametry regulatora),
    
    
    opracowanie wskaźnikw efektywności eliminacji drgań samowzbudnych,
    
    
    uzyskanie wynikw badań symulacyjnych zbudowanych modeli układu z uwzględnieniem metod detekcji stanu obrbki oraz analiz efektywności wybranego algorytmu sterowania 
    
    
    narzędzie z wbudowanym eliminatorem drgań wraz z elementami wykonawczymi i układem sterowania, 
    
    
    wyniki badań doświadczalnych. obszary ograniczeń. 
    


planuje się, że wyniki z przeprowadzonych prac zaprezentowane zostaną na konferencjach krajowych:

    
    ""szkoła analizy modalnej"", 
    
    
    sympozjon ""modelowanie w mechanice"" 
    
    
    ""international daaam symposium""
    


przewiduje się rwnież publikację w uznanym czasopiśmie: ""international journal of machine tools and manufacture"".


wyniki prowadzonych prac badawczych będą stanowić rozwinięcie zagadnień analizowanychw pracy doktorskiej wnioskodawcy i zostaną wykorzystane w czasie przygotowywania monografii habilitacyjnej.",07/01/31,23.0,"Analiza skuteczności wybranych metod podnoszenia wibrostabilności systemu obrabiarka - proces skrawania, przy obróbce narzędziami o dużej podatności","smukłe narzędzie, wibrostabilność, obróbka skrawaniem",183.0,"efekt realizacja praca nad rozwiązanie podjąć problem badawczy być : opracowanie model symulacyjny system obrabiarka - proces skrawanie ( o - Księga_Psalmów ) , uwzględniać zastosowanie narzędzie o podwyższyć podatność , opracowanie model podatny narzędzie z wbudować sterować eliminator drganie , opracowanie efektywny metoda kontrola stan dynamiczny system o - Księga_Psalmów ( algorytm sterujący , parametr regulator ) , opracowanie wskaźnikw efektywność eliminacja drganie samowzbudny , uzyskać wynikw badanie symulacyjny zbudować model układ z uwzględnienie metoda detekcja stan obrbki oraz analiza efektywność wybrany algorytm sterowanie narzędzie z wbudować eliminator drganie wraz z element wykonawczy i układ sterowanie , wynik badanie doświadczalny . obszar ograniczenie . planować się , że wynik z przeprowadzić praca zaprezentować zostać na konferencja krajowy : &quot; szkoła analiza modalny &quot; , sympozjon &quot; modelować w mechanika &quot; &quot; international daaam symposium &quot; przewidywać się rwnież publikacja w uznany czasopismo : &quot; international journal of machine tools Anda manufacture &quot; . wynik prowadzony praca badawczy być stanowić rozwinięcie zagadnienie analizowanychw praca doktorski wnioskodawca i zostać wykorzystać w czas przygotowywać monografia habilitacyjny ."
864,864.0,6285.0,opisProjektuEfekt,uzyskane wyniki badań będą opublikowane w fachowych czasopismach krajowych i zagranicznych jak i wykorzystane do wypracowania bardziej efektywnych od dotychczas stosowanych metod masażu leczniczego. pozwolą one także na lepsze poznanie mechanizmw oddziaływania masażu na ustrj człowieka.,07/07/25,27.0,"Wpływ różnych form masażu na poziom serotoniny, dopaminy, adrenaliny, noradrenaliny i kortyzolu.","masaż, serotonina, dopamina, adrenalina, noradrenalina, kortyzol",173.0,uzyskać wynik badanie być opublikować w fachowy czasopismo krajowy i zagraniczny jak i wykorzystać do wypracowanie bardziej efektywny od dotychczas stosowany metoda masaż leczniczy . pozwolić on także na lepsza poznanie mechanizmw oddziaływanie masaż na ustrj człowiek .
865,865.0,6287.0,opisProjektuEfekt,"efektem rozważanego problemu będzie rozprawa doktorska pt. ""kinematyka wysokościowej sieci pomiarowo-kontrolnej w aspekcie zastosowania algorytmw klasycznych i sieci neuronowych"", publikacje naukowe, referaty na konferencjach w kraju oraz w miarę możliwości za granicą.",07/01/24,23.0,Kinematyka wysokościowej sieci pomiarowo-kontrolnej w aspekcie zastosowania algorytmów klasycznych i sieci neuronowych.,"nierównomierne osiadania, sieć geodezyjna kinematyczna, sieci neuronowe ",183.0,"efekt rozważać problem być rozprawa doktorski pod_tytułem . &quot; kinematyka wysokościowy sieć pomiarowo - kontrolny w aspekt zastosowanie algorytmw klasyczny i sieć neuronowy &quot; , publikacja naukowy , referat na konferencja w kraj oraz w miara możliwości za granica ."
866,866.0,6289.0,opisProjektuEfekt,"wynikiem realizacji projektu będzie opracowanie struktury układu siłowo-pozycyjnego sprzężenia zwrotnego w organach sterowych systemu pośredniego sterowania oraz określony zostanie wpływ wybranych parametrw zastosowanych algorytmw przetwarzających na proces wspomaganego sterowania. 
zostanie wykonany prototyp ministerownicy oraz dźwigni sterowania zespołem napędowym wraz z modułem sterowania zespołem napędowym, ktrych konstrukcja obejmuje zarwno projekt mechaniczny jak i cyfrowy elektroniczny układ sterujący, na ktrym zostaną zaimplementowane algorytmy sterowania. dzięki zastosowanej metodyce badań elementy te będzie można bezpośrednio wykorzystać w systemie wspomaganego sterowania w samolocie, co posłuży w przyszłości do rozbudowy latającego laboratorium. 
wyniki prac zostaną zaprezentowane na konferencjach zagranicznych i krajowych. planowana jest publikacja części wynikw w czasopismach naukowych o tematyce lotniczej oraz w czasopismach z zakresu automatyki i wspłpracy człowieka z układami sterowania. 
dodatkowym wymiernym efektem projektu będzie uniwersalne stanowisko badawcze do modelowania samolotu jako obiektu sterowanego wyposażone w elementy umożliwiające wspłpracę z rzeczywistym systemem sterującym i wyposażone w elementy pomiarowe pozwalające na analizę zachowania operatora.",07/01/25,23.0,Metodyka syntezy charakterystyk obciążenia organów sterowych w układach sterowania samolotem przyjaznym dla pilota,"lotnicze systemy sterowania, interfejs operatora, modelowanie ruchu",183.0,"wynik realizacja projekt być opracowanie struktura układ siłowo - pozycyjny sprzężenie zwrotny w organ sterowy system pośredni sterowanie oraz określony zostać wpływ wybrana parametrw zastosowany algorytmw przetwarzać na proces wspomagać sterowanie . zostać wykonać prototyp ministerownica oraz dźwignia sterowanie zespół napędowy wraz z moduł sterowanie zespół napędowy , ktrych konstrukcja obejmować zarwno projekt mechaniczny jak i cyfrowy elektroniczny układ sterujący , na ktrym zostać zaimplementować algorytm sterowanie . dzięki zastosowany metodyka badanie element te być można bezpośrednio wykorzystać w system wspomagać sterowanie w samolot , co posłużyć w przyszłość do rozbudowa latać laboratorium . wynik praca zostać zaprezentować na konferencja zagraniczny i krajowy . planować być publikacja część wynikw w czasopismo naukowy o tematyka lotniczy oraz w czasopismo z zakres automatyka i wspłpracy człowiek z układ sterowanie . dodatkowy wymierny efekt projekt być uniwersalny stanowisko badawczy do modelować samolot jako obiekt sterować wyposażyć w element umożliwiać wspłpracę z rzeczywisty system sterujący i wyposażyć w element pomiarowy pozwalać na analiza zachowanie operator ."
867,867.0,6291.0,opisProjektuEfekt,"wymiernym efektem podjętego problemu będzie uzyskanie informacji na temat wpływu warunkw pakowania w atmosferze modyfikowanej na jakość mikrobiologiczną oraz zachowanie związkw biologicznie aktywnych w czasie przechowywania. a także uzyskanie nowego produktu o małym stopniu przetworzenia, o kilkudniowej trwałości i w pełni atrakcyjnych cechach sensorycznych przy jednoczesnym zachowaniu walorw prozdrowotnych charakteryzujących wykorzystany w badaniach surowiec. wyniki pracy, będące efektem badań cząstkowych przedstawiane będą w formie raportw, prezentacji na konferencjach naukowych i publikacji w czasopismach naukowych.",07/01/29,23.0,Wpływ atmosfery modyfikowanej na jakość sensoryczną i mikrobiologiczną oraz zmiany zawartości związków biologicznie aktywnych w jarmużu (Brassica oleracea L. var. acephala DC.) o małym stopniu przetworzenia,"pakowanie w atmosferze modyfikowanej, warzywa mało przetworzone, jarmuż związki biologicznie aktywne, związki siarkowe",183.0,"wymierny efekt podjąć problem być uzyskać informacja na temat wpływ warunkw pakować w atmosfera modyfikować na jakość mikrobiologiczny oraz zachowanie związkw biologicznie aktywny w czas przechowywanie . a także uzyskać nowy produkt o mała stopień przetworzenie , o kilkudniowy trwałość i w pełnia atrakcyjny cech sensoryczny przy jednoczesny zachowanie walorw prozdrowotny charakteryzować wykorzystać w badanie surowiec . wynik praca , być efekt badanie cząstkowy przedstawiać być w forma raportw , prezentacja na konferencja naukowy i publikacja w czasopismo naukowy ."
868,868.0,6292.0,opisProjektuEfekt,"przewidujemy, że efektem naszych badań będą publikacje w czasopismach naukowych, oraz prezentacje podczas konferencji naukowych. nasza praca przy realizacji poprzedniego 3-letniego grantu badawczego (zakończonego w roku 2006) zaowocowała 24 publikacjami w czasopismach o wysokim impact factor (sumaryczny if = 48.6), zaś przy realizacji 2-letniego grantu promotorskiego (również zakończonego w r. 2006) zaowocowała 6 publikacjami (sumaryczny if = 11.8). 
ponadto 3 osoby z naszego zespołu (dr barbara gil-knap, dr kinga góra-marek i dr paweł kozyra) rozpoczynają prace habilitacyjne. przewidujemy, że uzyskanie grantu o jaki prosimy znaczenie ułatwi start tych trzech habilitacji.",07/01/29,23.0,Badania IR oraz obliczenia kwantowo-chemiczne dotyczące centrów aktywnych w zeolitach i materiałach mezoporowatych oraz ich oddziaływania z cząsteczkami reagentów,"IR, chemia kwantowa, zeolity, centra aktywne",183.0,"przewidywać , że efekt nasi badanie być publikacja w czasopismo naukowy , oraz prezentacja podczas konferencja naukowy . nasz praca przy realizacja poprzedni 3 - letni grant badawczy ( zakończony w rok 2006 ) zaowocować 24 publikacja w czasopismo o wysoki impact factor ( sumaryczny if = 48 . 6 ) , zaś przy realizacja 2 - letni grant promotorski ( również zakończony w r . 2006 ) zaowocować 6 publikacja ( sumaryczny if = 11 . 8 ) . ponadto 3 osoba z nasze zespół ( dr Barbar gil - knap , dr King góra - marek i dr paweł kozyra ) rozpoczynać praca habilitacyjny . przewidywać , że uzyskać grant o jak prosić znaczenie ułatwić start ten trzy habilitacja ."
869,869.0,6300.0,opisProjektuEfekt,"proces rekultywacji zbiornika antropogenicznego wymaga stałego monitorowania. w wyniku badań zgromadzony zostanie materiał naukowy, pokazujący przebieg procesu rekultywacji w warunkach hipertrofii i jego dynamikę. wyniki badań staną się podstawą dla rozwoju technologii rekultywacji antropogenicznych ekosystemów wodnych. przewiduje się następujące formy upowszechniania i przekazu wyników badań: jedna monografia, osiem publikacji naukowych, 6 referatów na konferencjach naukowych.",07/01/21,23.0,"Przemiany związków azotu i fosforu oraz kształtowanie stosunków termiczno-tlenowych w warunkach rekultywacji antropogenicznego zbiornika wodnego, metodą selektywnego usuwania wód hypolimnionu","antropopresja, oligotrofizacja, rekultywacja jezior, wzbogacanie wewnętrzne, ",173.0,"proces rekultywacja zbiornik antropogeniczny wymagać stały monitorować . w wynik badanie zgromadzić zostać materiał naukowy , pokazować przebieg proces rekultywacja w warunek hipertrofia i on dynamika . wynik badanie stanąć się podstawa dla rozwój technologia rekultywacja antropogeniczny ekosystem wodny . przewidywać się następujący forma upowszechniać i przekaz wynik badanie : jeden monografia , osiem publikacja naukowy , 6 referat na konferencja naukowy ."
870,870.0,6302.0,opisProjektuEfekt,"o konferencja poświęcona prezentacji wynikw badania
o publikacja książkowa, będąca obszernym podsumowaniem przeprowadzonych badań i analiz;
o artykuły w periodykach naukowych;
o referaty na konferencjach, na ktre będą zapraszani członkowie zespołu badawczego;
o przedstawienie wynikw badań w formie obszernej prezentacji zawieszonej na stronach internetowych szkoły głwnej handlowej w warszawie.",07/01/22,23.0,Analiza czynników determinujących poziom zaangażowania pracowników oraz decyzje o wyborze miejsca pracy w organizacjach opartych na wiedzy,"zaangażowanie pracowników, organizacje oparte na wiedzy, stabilizacji pracownik, efektywność firm.",183.0,"o konferencja poświęcony prezentacja wynikw badanie o publikacja książkowy , być obszerny podsumowanie przeprowadzić badanie i analiza ; o artykuł w periodyk naukowy ; o referat na konferencja , na ktre być zapraszać członek zespół badawczy ; o przedstawienie wynikw badanie w forma obszerny prezentacja zawiesić na strona internetowy szkoła głwnej handlowy w warszawa ."
871,871.0,6303.0,opisProjektuEfekt,"oprcz oczekiwanych rezultatw dotyczących przebiegu mikro- i megasporogenezy, duże nadzieje są pokładane w badaniach biochemicznych. być może potwierdzi się stawiana, robocza teza, że w pylnikach jest niższa aktywność enzymu odpowiedzialnego za hydrolizę kalozowej ściany otaczającej tetradę mikrospor, co w znacznym stopniu uniemożliwia uwolnienie się mikrospor i ich dalszy rozwj. badania obejmą rwnież inne enzymy aktywne w tym procesie, a więc esterazy i kwaśne fosfatazy. jeśli uzyska się rżnice profili białkowych stadium tetrad i wolnych mikrospor, pozwoli to na identyfikację białka odpowiedzialnego za proces izolacji mikrospor. uzyskane wyniki planuje się przedstawić w formie rozprawy habilitacyjnej. będzie ona stanowiła monografię na temat biologii rozwoju, kwitnienia i możliwości rozmnażania czosnku. w dalszym etapie możliwe będą opracowania częściowe do publikacji w czasopismach zarwno jako prac typowo badawczych, ale rwnież aplikacyjnych dla prac hodowlanych nad uzyskaniem klonw rozmnażanych na drodze płciowej.",07/01/29,23.0,Badania embriologiczne ekotypów czosnku (Allium sativum).,"Allium sativum, mejoza, kaloza, mikrospora, woreczek zalążkowy, sterylność roślin",173.0,"oprcz oczekiwany rezultatw dotyczyć przebieg mikro - i megasporogenezy , duha nadzieja być pokładać w badanie biochemiczny . być może potwierdzić się stawiać , roboczy teza , że w pylnik być niski aktywność enzym odpowiedzialny za hydroliza kalozowej ścian otaczać tetrada mikrospora , co w znaczny stopień uniemożliwiać uwolnić się mikrospora i on daleki rozwj . badanie obejma rwnież inny enzym aktywny w tym proces , a więc esteraza i kwaśny fosfataza . jeśli uzyskać się rżnice profil białkowy stadium tetrada i wolne mikrospora , pozwolić to na identyfikacja białek odpowiedzialny za proces izolacja mikrospora . uzyskać wynik planować się przedstawić w forma rozprawa habilitacyjny . być on stanowić monografia na temat biologia rozwój , kwitnienie i możliwości rozmnażanie czosnek . w daleki etap możliwy być opracowanie częściowy do publikacja w czasopismo zarwno jako praca typowo badawczy , ale rwnież aplikacyjny dla praca hodowlany nad uzyskać klonw rozmnażać na droga płciowy ."
872,872.0,6305.0,opisProjektuEfekt,"wyniki badań będą przedstawione w formie publikacji naukowych w czasopismach polskich (np. geodezja i kartografia) oraz zagranicznych (np. survey review, journal of geodesy) jak również postaci referatów na konferencjach związanych tematycznie z zakresem badań. badania będą także podstawą przedstawienia rozprawy habilitacyjnej.",07/01/29,23.0,Kinematyczny model sieci modularnych zintegrowanych z wektorami GPS w zastosowaniu do wyznaczania przemieszczeń i odkształceń,"sieć kinematyczna, sieć modularna, wektory GPS, obserwacje odstające, pomiar przemieszczeń i odkształceń",183.0,"wynik badanie być przedstawić w forma publikacja naukowy w czasopismo polski ( na_przykład . geodezja i kartografia ) oraz zagraniczny ( na_przykład . survey review , journal of geodesy ) jak również postać referat na konferencja związać tematycznie z zakres badanie . badanie być także podstawa przedstawienie rozprawa habilitacyjny ."
873,873.0,6306.0,opisProjektuEfekt,"prace wykonane w ramach projektu są przedmiotem rozprawy doktorskiej, a wyniki prezentowane będą w formie posterw na konferencjach naukowych oraz publikowane w czasopismach naukowych.",07/01/24,23.0,Związki polifenolowe w liściach  Pełnika europejskiego Trollius europaeus L. (Ranunculaceae),"Trollius europaeus L. (Ranunculaceae), związki polifenolowe, aktywność antyoksydacyjna",183.0,"praca wykonać w rama projekt być przedmiot rozprawa doktorski , a wynik prezentować być w forma posterw na konferencja naukowy oraz publikować w czasopismo naukowy ."
874,874.0,6309.0,opisProjektuEfekt,"efektem końcowym będzie wykonanie pokazowej intalacji do denitryfikacji ściekw i usuwania z nich związkw organicznych, a przede wszystkim publikacja wynikw badań w czasopismach naukowych i udział w konferencjach naukowo-technicznych. zaproponowana technologia będzie proponowana zakładom chemicznym, jak rwnież może ona stanowić cenne uzupełnienie i rozszerzenie oferty dla firm, ktre zajmują się projektowaniem oczyszczalni ściekw. możliwe jest rwnież powstanie firm spin-off, ktre na przykład przejmą problem ochrony środowiska w dużych zakładach. niewątpliwie jak każda nowa technologia oczyszczania przyczyni się do powstania nowych inwestycji i zwiększenia liczby nowych miejsc pracy.",07/07/17,27.0,Dwustopniowy system denitryfikacji i usuwania zanieczyszczeń organicznych ze ścieków przemysłowych o wysokiej zawartości azotanów,"azotany, denitryfikacja, nitrogliceryna, nitroglikol, izooktanol, reaktor SBR, złoże roślinne",173.0,"efekt końcowy być wykonanie pokazowy intalacji do denitryfikacja ściekw i usuwać z on związkw organiczny , a przed wszyscy publikacja wynikw badanie w czasopismo naukowy i udział w konferencja naukowo - techniczny . zaproponować technologia być proponować zakład chemiczny , jak rwnież może on stanowić cenny uzupełnienie i rozszerzyć oferta dla firma , ktre zajmować się projektować oczyszczalnia ściekw . możliwy być rwnież powstanie firma spin - off , ktre na przykład przejma problem ochrona środowisko w duży zakład . niewątpliwie jak każdy nowa technologia oczyszczać przyczynić się do powstanie nowa inwestycja i zwiększenie liczba nowa miejsce praca ."
875,875.0,6311.0,opisProjektuEfekt,"wyniki badań zostaną opublikowane w specjalistycznych czasopismach naukowych oraz zaprezentowane na konferencjach naukowych dotyczących chowu karpi. 
bezpośrednim skutkiem utylitarnym proponowanego projektu powinno być wdrożenie do produkcji pasz dla karpi z maksymalnie wysokim udziałem komponentw białkowych pochodzenia roślinnego testowanych w doświadczeniach.",07/01/29,23.0,Wpływ zastosowania nasion łubinów w pełnoporcjowych mieszankach paszowych na efekty produkcyjne oraz wskaźniki hematologiczne karpia (Cyprinus carpio L.),"karp (Cyprinus carpio L.), żywienie, substytucja mączki rybnej, roślinne komponenty białkowe, łubin, hematologia",173.0,wynik badanie zostać opublikować w specjalistyczny czasopismo naukowy oraz zaprezentować na konferencja naukowy dotyczyć chów karp . bezpośredni skutek utylitarny proponować projekt powinien być wdrożenie do produkcja pasza dla karp z maksymalnie wysoki udział komponentw białkowy pochodzenie roślinny testować w doświadczenie .
876,876.0,6315.0,opisProjektuEfekt,"określenie kinetyki i mechanizmu cementacji jonw palladu na miedzi metalicznej w roztworach siarczanowych, a zwłaszcza wpływu morfologii osadu cementatu na kinetykę procesu i jego mechanizm jest zupełnym novum badawczym nie badanym dotychczas, ale spora wiedza wnioskodawcw na temat ogłu procesw cementacji jest gwarantem pozytywnego rozwiązania mogących pojawić się problemw. uzyskane rezultaty badań będą zaprezentowane na 2 międzynarodowych konferencjach oraz opublikowane w zagranicznych czasopismach.",07/01/22,23.0,Cementacja jonów palladu na miedzi i kontrola morfologii cementatów w aspekcie zastosowania procesu do odzysku palladu oraz syntezy nanodrutów Cu-Pd i nanotubek Pd,"cementacja, pallad, morfologia, mechanizm cementacji, nanodruty, nanotuby, nanostruktury",173.0,"określenie kinetyka i mechanizm cementacja jonw pallad na miedź metaliczny w roztwór siarczanowy , a zwłaszcza wpływ morfologia osad cementatu na kinetyka proces i on mechanizm być zupełny novum badawczy nie badany dotychczas , ale spora wiedza wnioskodawcw na temat ogłu procesw cementacja być gwarant pozytywny rozwiązanie móc pojawić się problemw . uzyskać rezultat badanie być zaprezentować na 2 międzynarodowy konferencja oraz opublikować w zagraniczny czasopismo ."
877,877.0,6316.0,opisProjektuEfekt,"zakłada się, że efektem podjętego problemu będą publikacje naukowe oraz referaty na konferencjach. zgromadzone wyniki analizy analitycznej i numerycznej pozwolą sformułować temat rozprawy habilitacyjnej, ktra jest w tej chwili głwnym celem poczynań wnioskodawcy.",07/01/30,23.0,Weryfikacja zwartego równania wartości własnych światłowodu dwuskokowego,"światłowód dwuskokowy, równanie wartości włsnych, charakterystyka fazowa",173.0,"zakładać się , że efekt podjąć problem być publikacja naukowy oraz referat na konferencja . zgromadzić wynik analiza analityczny i numeryczny pozwolić sformułować temat rozprawa habilitacyjny , ktra być w ten chwila głwnym cel poczynania wnioskodawca ."
878,878.0,6320.0,opisProjektuEfekt,"w ramach każdego zadania, po jego realizacji przygotowywane będą do publikacji w czasopismach fachowych artykuły oraz referaty na seminaria naukowe, w tym na konferencję w roku 2008, organizowaną cyklicznie co dwa lata przez zakład demografii i poświęconą różnorodnym aspektom procesu starzenia się ludności. podsumowaniem pracy w projekcie będzie obszerna monografia zawierająca wyniki badań we wszystkich zadaniach. intencją autorów projektu jest też kierowanie uzyskiwanych wyników do instytucji i placówek odpowiedzialnych na szczeblu samorządowym i centralnym za planowanie i realizację podaży dóbr i usług adresowanych do osób starszych.",07/01/24,23.0,"Przestrzenne zróżnicowanie starzenia się ludności Polski (przyczyny, etapy, następstwa)","starzenie się ludności, starość demograficzna, długowieczność, regionalizacja",183.0,"w rama każdy zadanie , po on realizacja przygotowywać być do publikacja w czasopismo fachowy artykuł oraz referat na seminarium naukowy , w tym na konferencja w rok 2008 , organizować cyklicznie co dwa lato przez zakład demografia i poświęcony różnorodny aspekt proces starzenie się ludność . podsumowanie praca w projekt być obszerny monografia zawierać wynik badanie w wszyscy zadanie . intencja autor projekt być też kierować uzyskiwać wynik do instytucja i placówka odpowiedzialna na szczebel samorządowy i centralne za planowanie i realizacja podaż dobra i usługa adresować do osoba starsza ."
